,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
179775,552285,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2011-05-08 12:58:00,1.25,14684.0,United Kingdom
416439,572552,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-10-24 17:07:00,2.92,14096.0,United Kingdom
522146,580374,23471,SIX DRAWER OFFICE TIDY,2,2011-12-02 17:12:00,9.95,17584.0,United Kingdom
137067,548011,22136,LOVE HEART SOCK HANGER,96,2011-03-29 11:14:00,1.45,14646.0,Netherlands
110807,545697,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-03-06 14:38:00,0.42,14504.0,United Kingdom
378630,C569655,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-10-05 12:58:00,3.75,14534.0,United Kingdom
291455,562454,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-08-05 10:31:00,0.85,15128.0,United Kingdom
94495,544391,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,2011-02-18 11:53:00,0.85,15755.0,United Kingdom
178857,552242,23201,JUMBO BAG ALPHABET,1,2011-05-06 19:22:00,2.08,12748.0,United Kingdom
335240,566281,21877,HOME SWEET HOME MUG,6,2011-09-11 14:15:00,1.65,12748.0,United Kingdom
29521,538801,84826,ASSTD DESIGN 3D PAPER STICKERS,60,2010-12-14 11:51:00,0.21,16083.0,United Kingdom
264837,C560124,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-5,2011-07-15 10:36:00,0.85,17440.0,United Kingdom
478559,577092,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2011-11-17 16:35:00,2.95,15136.0,United Kingdom
77860,542789,22970,LONDON BUS COFFEE MUG,36,2011-02-01 10:38:00,2.1,17511.0,United Kingdom
422618,C573098,23013,GLASS APOTHECARY BOTTLE TONIC,-1,2011-10-27 14:45:00,3.95,15088.0,United Kingdom
426000,573341,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-10-30 11:55:00,25.0,16949.0,United Kingdom
422601,573096,23426,METAL SIGN DROP YOUR PANTS,6,2011-10-27 14:40:00,2.89,14004.0,United Kingdom
51583,540647,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-01-10 14:57:00,2.95,17406.0,United Kingdom
233080,557427,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,2011-06-20 12:14:00,1.95,12429.0,Denmark
139316,548312,22916,HERB MARKER THYME,2,2011-03-30 12:12:00,0.65,16059.0,United Kingdom
298872,563070,21865,PINK UNION JACK  PASSPORT COVER ,6,2011-08-11 15:34:00,2.1,14099.0,United Kingdom
307409,563917,51014A,"FEATHER PEN,HOT PINK",12,2011-08-21 13:46:00,0.39,14572.0,United Kingdom
489040,577880,22795,SWEETHEART RECIPE BOOK STAND,6,2011-11-22 11:37:00,6.75,14515.0,United Kingdom
468030,576388,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-11-15 10:00:00,2.1,17510.0,United Kingdom
63636,541587,85023B,EAU DE NILE JEWELLED PHOTOFRAME,1,2011-01-19 14:39:00,2.55,17841.0,United Kingdom
247073,558752,22336,DOVE DECORATION PAINTED ZINC ,6,2011-07-03 11:40:00,0.65,16931.0,United Kingdom
445187,574826,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-11-07 10:58:00,0.42,15870.0,United Kingdom
249856,558924,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-07-05 10:07:00,39.95,15785.0,United Kingdom
358258,568139,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-09-25 10:46:00,4.25,13083.0,United Kingdom
77080,542707,20971,PINK BLUE FELT CRAFT TRINKET BOX,36,2011-01-31 12:50:00,1.25,18095.0,United Kingdom
482762,577483,23481,PEARLISED IVORY HEART SMALL ,3,2011-11-20 11:50:00,1.25,14502.0,United Kingdom
143258,548670,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-04-01 15:37:00,0.55,15356.0,United Kingdom
147812,549148,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2011-04-06 15:31:00,2.25,14534.0,United Kingdom
246995,558751,23342,MINT DINER WALL CLOCK,1,2011-07-03 11:26:00,8.5,16009.0,United Kingdom
19997,538000,22942,CHRISTMAS LIGHTS 10 SANTAS ,5,2010-12-09 11:44:00,8.5,12748.0,United Kingdom
222098,556330,23088,ZINC HEART FLOWER T-LIGHT HOLDER,6,2011-06-10 11:29:00,1.25,17797.0,United Kingdom
239519,558057,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-06-24 14:57:00,1.65,15665.0,United Kingdom
419900,572862,21164,HOME SWEET HOME METAL SIGN ,1,2011-10-26 12:48:00,2.95,16750.0,United Kingdom
337020,566424,20726,LUNCH BAG WOODLAND,10,2011-09-12 14:15:00,1.65,13309.0,United Kingdom
306994,563890,23332,IVORY WICKER HEART LARGE,6,2011-08-19 16:34:00,1.65,15862.0,United Kingdom
242926,558383,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-06-29 08:58:00,0.42,18075.0,United Kingdom
240104,558086,21403,BLUE EGG  SPOON,16,2011-06-26 11:59:00,0.12,16728.0,United Kingdom
176774,552023,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-05-05 17:59:00,8.95,17624.0,United Kingdom
343106,566932,23395,BELLE JARDINIERE CUSHION COVER,12,2011-09-15 15:29:00,3.75,17576.0,United Kingdom
438529,574326,22609,PENS ASSORTED SPACEBALL,36,2011-11-04 08:29:00,0.19,14913.0,United Kingdom
483599,577504,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-20 12:36:00,0.55,14159.0,United Kingdom
246656,558709,84836,ZINC METAL HEART DECORATION,4,2011-07-01 13:02:00,1.25,17338.0,United Kingdom
438167,574308,21189,WHITE HONEYCOMB PAPER GARLAND ,1,2011-11-03 16:45:00,1.65,16409.0,United Kingdom
371526,569220,22729,ALARM CLOCK BAKELIKE ORANGE,3,2011-10-02 13:26:00,3.75,16007.0,United Kingdom
4596,536796,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,2010-12-02 15:46:00,4.25,15574.0,United Kingdom
210543,555283,23205,CHARLOTTE BAG ALPHABET  DESIGN,10,2011-06-02 09:04:00,0.85,17162.0,United Kingdom
395264,571030,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-13 12:26:00,2.08,12876.0,Belgium
478827,577106,22867,HAND WARMER BIRD DESIGN,1,2011-11-17 17:18:00,2.1,14456.0,United Kingdom
415226,572521,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-24 15:19:00,0.29,15844.0,United Kingdom
304715,563613,84912B,GREEN ROSE WASHBAG,4,2011-08-18 08:49:00,3.75,12688.0,Israel
361582,568346,90087,CRYSTAL SEA HORSE PHONE CHARM,1,2011-09-26 15:28:00,1.63,14096.0,United Kingdom
397928,571214,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2011-10-14 12:56:00,4.25,14390.0,United Kingdom
187073,552949,23147,SINGLE ANTIQUE ROSE HOOK IVORY,4,2011-05-12 12:01:00,1.45,16033.0,United Kingdom
259879,559768,15044A,PINK PAPER PARASOL ,12,2011-07-12 11:35:00,2.95,13207.0,United Kingdom
93159,544278,22431,WATERING CAN BLUE ELEPHANT,6,2011-02-17 12:01:00,1.95,15382.0,United Kingdom
125616,547051,21877,HOME SWEET HOME MUG,12,2011-03-20 12:06:00,1.25,12902.0,United Kingdom
30461,538866,20668,DISCO BALL CHRISTMAS DECORATION,48,2010-12-14 14:40:00,0.12,17841.0,United Kingdom
284831,561889,22691,DOORMAT WELCOME SUNRISE,2,2011-07-31 13:37:00,7.95,15804.0,United Kingdom
344393,567062,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-09-16 11:48:00,3.75,16108.0,United Kingdom
483256,577497,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-11-20 12:22:00,1.25,17555.0,United Kingdom
72251,542237,22376,AIRLINE BAG VINTAGE JET SET WHITE,4,2011-01-26 14:30:00,4.25,12347.0,Iceland
281610,561544,22563,HAPPY STENCIL CRAFT,12,2011-07-28 10:14:00,1.25,16170.0,United Kingdom
325954,565463,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-05 09:45:00,2.49,13748.0,United Kingdom
24026,538308,21787,RAIN PONCHO RETROSPOT,24,2010-12-10 13:29:00,0.85,14107.0,United Kingdom
354658,567890,23232,WRAP VINTAGE LEAF DESIGN,25,2011-09-22 15:40:00,0.42,14125.0,United Kingdom
31001,538886,21883,STARS GIFT TAPE ,12,2010-12-14 16:07:00,0.65,13846.0,United Kingdom
180781,552353,16161P,WRAP ENGLISH ROSE ,25,2011-05-09 12:14:00,0.42,17612.0,United Kingdom
516948,580024,35923,CANDY HEART HANGING DECORATION,24,2011-12-01 11:51:00,0.39,15172.0,United Kingdom
525677,580635,16169E,WRAP 50'S  CHRISTMAS,25,2011-12-05 12:30:00,0.42,14649.0,United Kingdom
360824,568314,48187,DOORMAT NEW ENGLAND,2,2011-09-26 12:58:00,8.25,14387.0,United Kingdom
388032,570412,23215,JINGLE BELL HEART ANTIQUE SILVER,10,2011-10-10 13:12:00,2.08,16385.0,United Kingdom
156601,550152,22301,COFFEE MUG CAT + BIRD DESIGN,4,2011-04-14 14:43:00,2.55,17362.0,United Kingdom
271915,560723,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-07-20 13:53:00,5.95,16464.0,United Kingdom
444857,574741,21787,RAIN PONCHO RETROSPOT,2,2011-11-06 16:13:00,0.85,15993.0,United Kingdom
66418,541794,21327,SKULLS WRITING SET ,2,2011-01-21 13:21:00,1.65,17238.0,United Kingdom
521239,580322,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-12-02 15:48:00,0.85,17567.0,United Kingdom
227,536390,21786,POLKADOT RAIN HAT ,144,2010-12-01 10:19:00,0.32,17511.0,United Kingdom
303382,563540,POST,POSTAGE,5,2011-08-17 12:04:00,18.0,12473.0,Germany
233328,557468,22384,LUNCH BAG PINK POLKADOT,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom
173819,551721,84927A,WAKE UP COCKEREL TILE HOOK,1,2011-05-03 16:49:00,2.1,14711.0,United Kingdom
26313,538508,21464,DISCO BALL ROTATOR BATTERY OPERATED,4,2010-12-12 13:32:00,4.25,15998.0,United Kingdom
271820,560721,23293,SET OF 12 FAIRY CAKE BAKING CASES,12,2011-07-20 13:32:00,0.83,17677.0,United Kingdom
508962,579286,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,2011-11-29 10:57:00,2.1,17772.0,United Kingdom
377574,569556,23393,HOME SWEET HOME CUSHION COVER ,4,2011-10-05 08:50:00,3.75,14936.0,Channel Islands
420664,572902,23318,BOX OF 6 MINI VINTAGE CRACKERS,144,2011-10-26 15:01:00,2.08,14866.0,United Kingdom
139813,C548356,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-3,2011-03-30 15:12:00,2.55,12472.0,Germany
325274,565434,22030,SWALLOWS GREETING CARD,12,2011-09-04 13:35:00,0.42,12867.0,United Kingdom
31459,538968,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2010-12-15 11:34:00,2.55,15384.0,United Kingdom
517937,580103,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-12-01 15:12:00,2.95,16242.0,United Kingdom
45960,540348,22263,FELT EGG COSY LADYBIRD ,4,2011-01-06 13:56:00,0.85,12841.0,United Kingdom
168651,551125,90164B,WHITE  ROSEBUD PEARL BRACELET,2,2011-04-26 12:47:00,7.5,17277.0,United Kingdom
499158,578630,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2011-11-24 16:06:00,1.04,12748.0,United Kingdom
458704,575848,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-11-11 12:10:00,1.25,14178.0,United Kingdom
493928,578255,22673,FRENCH GARDEN SIGN BLUE METAL,2,2011-11-23 12:58:00,1.25,14675.0,United Kingdom
326636,565579,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-09-05 12:35:00,1.65,18283.0,United Kingdom
393917,570861,37340,MULTICOLOUR SPRING FLOWER MUG,48,2011-10-12 15:27:00,0.39,14775.0,United Kingdom
50079,540545,22180,RETROSPOT LAMP,4,2011-01-09 15:35:00,9.95,13451.0,United Kingdom
203628,C554529,23174,REGENCY SUGAR BOWL GREEN,-1,2011-05-24 17:27:00,4.15,14226.0,United Kingdom
344377,567043,22064,PINK DOUGHNUT TRINKET POT ,2,2011-09-16 11:27:00,1.65,13268.0,United Kingdom
304117,563564,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-17 14:11:00,12.75,16633.0,United Kingdom
453949,575502,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-11-10 10:10:00,0.42,16700.0,United Kingdom
285599,561914,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-01 11:13:00,2.95,17676.0,United Kingdom
144679,548792,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-04-04 12:42:00,1.25,14711.0,United Kingdom
225480,556683,23236,DOILEY BISCUIT TIN,6,2011-06-14 09:43:00,2.89,15358.0,United Kingdom
403459,571601,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-10-18 10:53:00,5.45,17073.0,United Kingdom
450109,575164,48187,DOORMAT NEW ENGLAND,2,2011-11-08 16:55:00,8.25,18216.0,United Kingdom
443014,574685,23304,SET 4 PICNIC CUTLERY CHERRY ,12,2011-11-06 12:59:00,1.95,17581.0,United Kingdom
446851,574923,21789,KIDS RAIN MAC PINK,2,2011-11-07 16:40:00,0.85,17757.0,United Kingdom
491632,578069,22197,POPCORN HOLDER,24,2011-11-22 15:49:00,0.85,14329.0,United Kingdom
409212,572050,22988,SOLDIERS EGG CUP ,2,2011-10-20 12:23:00,1.25,17346.0,United Kingdom
377636,569558,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2011-10-05 08:53:00,0.55,14936.0,Channel Islands
277602,561120,23199,JUMBO BAG APPLES,10,2011-07-25 12:50:00,2.08,15835.0,United Kingdom
395951,571049,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-13 13:43:00,2.08,16670.0,United Kingdom
494736,578270,21156,RETROSPOT CHILDRENS APRON,8,2011-11-23 13:39:00,4.13,14096.0,United Kingdom
437430,C574291,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,2011-11-03 15:19:00,0.55,15290.0,United Kingdom
324935,565426,22305,COFFEE MUG PINK PAISLEY DESIGN,1,2011-09-04 12:41:00,2.55,12851.0,United Kingdom
528000,580727,51014L,"FEATHER PEN,LIGHT PINK",7,2011-12-05 17:17:00,0.83,14096.0,United Kingdom
285055,561894,22383,LUNCH BAG SUKI DESIGN ,1,2011-07-31 15:00:00,1.65,14456.0,United Kingdom
200840,554160,22595,GINGHAM HEART DECORATION,3,2011-05-23 11:49:00,0.85,17841.0,United Kingdom
152037,549576,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-04-11 08:14:00,4.95,17069.0,United Kingdom
43860,540153,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-01-05 11:25:00,1.25,15841.0,United Kingdom
504219,578944,23335,EGG FRYING PAN IVORY ,1,2011-11-27 13:41:00,2.08,16005.0,United Kingdom
409754,572073,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-20 13:46:00,4.25,13263.0,United Kingdom
267139,560287,23199,JUMBO BAG APPLES,2,2011-07-18 09:49:00,2.08,13821.0,United Kingdom
47430,540415,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3,2011-01-07 10:47:00,3.75,16889.0,United Kingdom
519143,580136,23073,GEORGIAN TRINKET BOX,1,2011-12-01 19:42:00,12.5,17841.0,United Kingdom
262312,559909,20750,RED RETROSPOT MINI CASES,2,2011-07-13 14:28:00,7.95,18245.0,United Kingdom
429557,573572,22379,RECYCLING BAG RETROSPOT ,1,2011-10-31 14:03:00,2.1,14527.0,United Kingdom
212439,555485,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-06-03 12:39:00,4.95,17722.0,United Kingdom
511238,579472,22945,CHRISTMAS METAL TAGS ASSORTED ,3,2011-11-29 15:09:00,0.85,13521.0,United Kingdom
138937,548255,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,2011-03-30 10:46:00,4.25,13078.0,United Kingdom
242137,558315,22697,GREEN REGENCY TEACUP AND SAUCER,18,2011-06-28 11:44:00,2.95,15065.0,United Kingdom
437503,574297,23100,SILVER BELLS TABLE DECORATION,12,2011-11-03 15:54:00,1.25,16602.0,United Kingdom
407627,571903,22271,FELTCRAFT DOLL ROSIE,6,2011-10-19 14:40:00,2.95,15754.0,United Kingdom
403519,571629,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-10-18 11:18:00,0.19,13362.0,United Kingdom
486707,577744,22845,VINTAGE CREAM CAT FOOD CONTAINER,12,2011-11-21 13:58:00,5.55,18229.0,United Kingdom
184573,552695,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-05-10 15:31:00,2.55,16320.0,Unspecified
230453,557147,22974,CHILDRENS DOLLY GIRL MUG,12,2011-06-17 10:51:00,1.65,12408.0,Belgium
64726,541660,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2011-01-20 12:20:00,3.75,17787.0,United Kingdom
395238,571030,21977,PACK OF 60 PINK PAISLEY CAKE CASES,72,2011-10-13 12:26:00,0.55,12876.0,Belgium
402057,571463,22738,RIBBON REEL SNOWY VILLAGE,20,2011-10-17 14:23:00,1.65,16463.0,United Kingdom
302727,563444,23298,SPOTTY BUNTING,7,2011-08-16 13:50:00,4.95,16033.0,United Kingdom
84123,543370,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-02-07 14:51:00,1.65,12359.0,Cyprus
255369,559340,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-07-07 16:51:00,2.1,13699.0,United Kingdom
204319,554651,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2011-05-25 12:55:00,9.95,12779.0,Poland
445241,574830,23374,RED SPOT PAPER GIFT BAG,10,2011-11-07 11:21:00,0.82,16053.0,United Kingdom
3990,536742,22659,LUNCH BOX I LOVE LONDON,2,2010-12-02 13:14:00,1.95,16916.0,United Kingdom
1314,536533,21843,RED RETROSPOT CAKE STAND,1,2010-12-01 13:31:00,10.95,16955.0,United Kingdom
484008,577518,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-11-20 13:17:00,3.95,14359.0,United Kingdom
227466,556876,23203,JUMBO BAG DOILEY PATTERNS,1,2011-06-15 11:56:00,2.08,16241.0,United Kingdom
227559,556882,21990,MODERN FLORAL STATIONERY SET,3,2011-06-15 12:21:00,1.25,14395.0,United Kingdom
163002,550527,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,2011-04-19 10:48:00,0.83,12476.0,Germany
472270,576684,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-16 12:08:00,1.65,14092.0,United Kingdom
230018,557117,23175,REGENCY MILK JUG PINK ,4,2011-06-16 17:04:00,3.25,14849.0,United Kingdom
506160,579128,22694,WICKER STAR ,6,2011-11-28 12:30:00,2.1,14397.0,United Kingdom
224676,556542,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-06-13 12:52:00,0.42,14719.0,United Kingdom
119946,546638,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-03-15 12:52:00,2.95,15106.0,United Kingdom
469761,576607,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-15 15:42:00,0.85,12474.0,Germany
307345,563913,22704,WRAP RED APPLES ,25,2011-08-21 13:11:00,0.42,14911.0,EIRE
262106,559898,22925,BLUE GIANT GARDEN THERMOMETER,1,2011-07-13 12:18:00,5.95,16225.0,United Kingdom
407210,571849,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-10-19 12:52:00,1.25,12841.0,United Kingdom
227794,556905,23202,JUMBO BAG VINTAGE LEAF,1,2011-06-15 13:05:00,2.08,16904.0,United Kingdom
477468,577058,48138,DOORMAT UNION FLAG,1,2011-11-17 14:29:00,8.25,18122.0,United Kingdom
158413,550289,85194L,HANGING SPRING FLOWER EGG LARGE,12,2011-04-15 14:32:00,0.85,13880.0,United Kingdom
23828,538250,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2010-12-10 12:20:00,0.85,18118.0,United Kingdom
33145,539225,22549,PICTURE DOMINOES,12,2010-12-16 13:02:00,1.45,15379.0,United Kingdom
261471,559864,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-07-13 10:38:00,0.55,14916.0,United Kingdom
343056,566930,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-09-15 15:26:00,1.95,15417.0,United Kingdom
183795,552669,22998,TRAVEL CARD WALLET KEEP CALM,5,2011-05-10 15:05:00,0.42,16710.0,United Kingdom
86837,C543603,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-02-10 13:40:00,9.95,15570.0,United Kingdom
337680,566451,22896,PEG BAG APPLES DESIGN,3,2011-09-12 16:14:00,2.55,18069.0,United Kingdom
30421,538863,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2010-12-14 14:15:00,4.95,16919.0,United Kingdom
159720,550359,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,10,2011-04-18 10:41:00,2.1,17841.0,United Kingdom
186580,552871,POST,POSTAGE,2,2011-05-12 08:52:00,18.0,12693.0,Germany
284903,561893,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-07-31 14:39:00,4.25,12942.0,United Kingdom
350465,567637,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-09-21 13:57:00,4.65,17865.0,United Kingdom
333188,566186,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-09-09 13:02:00,0.39,16603.0,United Kingdom
244852,558558,22384,LUNCH BAG PINK POLKADOT,1,2011-06-30 13:17:00,1.65,17841.0,United Kingdom
413905,572329,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-10-24 10:13:00,0.85,14019.0,United Kingdom
356992,568062,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,2011-09-23 13:18:00,0.39,14014.0,United Kingdom
452104,575323,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-11-09 13:37:00,4.95,15392.0,United Kingdom
231866,557287,84849D,HOT BATHS SOAP HOLDER,2,2011-06-19 12:47:00,1.69,18109.0,United Kingdom
174305,551809,22197,SMALL POPCORN HOLDER,100,2011-05-04 11:32:00,0.72,17511.0,United Kingdom
365503,568709,22300,COFFEE MUG DOG + BALL DESIGN,2,2011-09-28 15:42:00,2.55,15036.0,United Kingdom
339536,566599,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-09-13 15:37:00,4.25,15998.0,United Kingdom
426627,573361,21159,MOODY BOY  DOOR HANGER ,1,2011-10-30 12:53:00,0.39,14456.0,United Kingdom
196264,553833,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-05-19 11:41:00,1.65,17346.0,United Kingdom
408411,571937,23174,REGENCY SUGAR BOWL GREEN,4,2011-10-20 09:28:00,4.15,14911.0,EIRE
263594,560024,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,3,2011-07-14 13:00:00,2.55,15005.0,United Kingdom
154145,549847,21504,SKULLS GREETING CARD,12,2011-04-12 14:43:00,0.42,15358.0,United Kingdom
411320,572215,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-10-21 12:52:00,2.08,12646.0,USA
323155,565248,23006,TRAVEL CARD WALLET FLOWER MEADOW,2,2011-09-02 10:34:00,0.42,15860.0,United Kingdom
420695,572903,22065,CHRISTMAS PUDDING TRINKET POT ,4,2011-10-26 15:17:00,0.39,17974.0,United Kingdom
90976,544074,22090,PAPER BUNTING RETROSPOT,3,2011-02-15 14:49:00,2.95,14156.0,EIRE
191656,553384,21462,"NURSERY A,B,C PAINTED LETTERS",1,2011-05-16 15:53:00,6.75,16899.0,United Kingdom
200969,554181,22568,FELTCRAFT CUSHION OWL,4,2011-05-23 12:09:00,3.75,13078.0,United Kingdom
79240,542923,22897,OVEN MITT APPLES DESIGN,10,2011-02-02 09:08:00,1.45,14665.0,United Kingdom
109031,545579,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-04 08:10:00,1.95,17508.0,Greece
372003,569229,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2011-10-02 14:56:00,0.39,14502.0,United Kingdom
352974,567709,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-09-22 09:53:00,0.42,15239.0,United Kingdom
142000,548534,22179,SET 10 LIGHTS NIGHT OWL,6,2011-03-31 17:28:00,6.75,18172.0,United Kingdom
282999,C561684,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2011-07-28 19:36:00,3.75,13136.0,United Kingdom
336261,566314,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2011-09-12 09:57:00,1.95,15358.0,United Kingdom
106799,545343,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-03-02 09:05:00,7.95,15733.0,United Kingdom
434629,574054,79321,CHILLI LIGHTS,4,2011-11-02 14:07:00,5.75,18104.0,United Kingdom
75935,542617,22986,GINGHAM ROSE WRAP,25,2011-01-30 15:48:00,0.42,17463.0,United Kingdom
31071,538890,85099B,JUMBO BAG RED RETROSPOT,5,2010-12-14 16:39:00,1.95,12867.0,United Kingdom
52403,C540781,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-01-11 11:22:00,9.95,16875.0,United Kingdom
522538,580400,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-12-04 11:50:00,8.5,16561.0,United Kingdom
263880,560038,20685,DOORMAT RED RETROSPOT,20,2011-07-14 14:08:00,6.75,12709.0,Germany
422323,573076,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-10-27 14:05:00,4.15,13488.0,United Kingdom
29787,538826,22088,PAPER BUNTING COLOURED LACE,1,2010-12-14 12:58:00,2.95,12370.0,Cyprus
234567,557569,23206,LUNCH BAG APPLE DESIGN,10,2011-06-21 10:46:00,1.65,12474.0,Germany
292191,562540,21791,VINTAGE HEADS AND TAILS CARD GAME ,5,2011-08-05 15:38:00,1.25,17400.0,United Kingdom
311977,564335,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,2011-08-24 14:23:00,0.29,15800.0,United Kingdom
236830,557787,22963,JAM JAR WITH GREEN LID,1,2011-06-22 16:16:00,0.85,15041.0,United Kingdom
113920,546003,22984,CARD GINGHAM ROSE ,12,2011-03-08 15:07:00,0.42,16712.0,United Kingdom
502850,578852,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-11-27 11:12:00,1.65,17841.0,United Kingdom
538695,581412,23196,VINTAGE LEAF MAGNETIC NOTEPAD,6,2011-12-08 14:38:00,1.45,14415.0,United Kingdom
214792,555630,21755,LOVE BUILDING BLOCK WORD,3,2011-06-06 12:04:00,5.95,14732.0,United Kingdom
142543,548612,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2011-04-01 11:34:00,2.08,13137.0,United Kingdom
125722,547058,85049G,CHOCOLATE BOX RIBBONS ,12,2011-03-20 12:44:00,1.25,14232.0,United Kingdom
367463,568895,22630,DOLLY GIRL LUNCH BOX,2,2011-09-29 13:11:00,1.95,15356.0,United Kingdom
489160,577950,22492,MINI PAINT SET VINTAGE ,36,2011-11-22 12:09:00,0.65,14129.0,United Kingdom
133394,547785,22199,FRYING PAN RED RETROSPOT,1,2011-03-25 11:41:00,4.25,13097.0,United Kingdom
22550,538174,22555,PLASTERS IN TIN STRONGMAN,24,2010-12-10 09:35:00,1.65,12471.0,Germany
